job_key,job_id,category,category_clean,job_title,skill_count,description_word_count,is_true_data_science_role,data_role_family,classification_reason,seniority_level,is_internship_role,student_job_match_score
JOB_3902843957,3902843957,BUSINESS-DEVELOPMENT,Business Development,"Manager - Business Development - Sales (Located Virtual in CA - Sacramento, North Bay & Vacaville)",20,825,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904721424,3904721424,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative - PCA Skin & EltaMD - Hudson Valley,19,1153,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3898159425,3898159425,BUSINESS-DEVELOPMENT,Business Development,Sales and Business Development Leader,22,526,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3891245999,3891245999,BUSINESS-DEVELOPMENT,Business Development,SVP Sales & Business Development,20,1238,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3898164945,3898164945,BUSINESS-DEVELOPMENT,Business Development,Business Development Associate,15,378,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3904503149,3904503149,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,12,913,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3901357508,3901357508,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,17,715,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Mid / Not Specified,No,0.0
JOB_3904359922,3904359922,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,21,1413,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3900077574,3900077574,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,16,716,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3898162140,3898162140,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,15,273,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3885866733,3885866733,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,10,165,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904422441,3904422441,BUSINESS-DEVELOPMENT,Business Development,"Associate, Corporate Business Development",16,1083,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3903472568,3903472568,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,18,721,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3886450556,3886450556,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager - Automotive F&I,20,999,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902953318,3902953318,BUSINESS-DEVELOPMENT,Business Development,Marketing & Business Development Intern,15,265,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Internship,Yes,0.0
JOB_3905249765,3905249765,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,14,467,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3887495762,3887495762,BUSINESS-DEVELOPMENT,Business Development,Sales Representative/Business Development Representative - B2B (Entry Level),12,375,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3901378620,3901378620,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,17,529,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3899531572,3899531572,BUSINESS-DEVELOPMENT,Business Development,Business Development Associate – Acquisitions,14,563,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3905697483,3905697483,BUSINESS-DEVELOPMENT,Business Development,"Business Development Manager, Caribbean and Latin America (Spanish speaking)",19,1300,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904926417,3904926417,BUSINESS-DEVELOPMENT,Business Development,Entry-Level Business Development Representative {$72K OTE},13,273,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3885871087,3885871087,BUSINESS-DEVELOPMENT,Business Development,Director of Business Development,11,152,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901476299,3901476299,BUSINESS-DEVELOPMENT,Business Development,Senior New Business Development Executive,16,439,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3884890945,3884890945,BUSINESS-DEVELOPMENT,Business Development,Business Development,14,416,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905886086,3905886086,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,14,248,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3895543706,3895543706,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,11,518,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902810060,3902810060,BUSINESS-DEVELOPMENT,Business Development,Business Development (1+ years sales exp req),17,286,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904972225,3904972225,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,20,766,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3895809035,3895809035,BUSINESS-DEVELOPMENT,Business Development,Sr Business Development Executive,20,952,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3898163080,3898163080,BUSINESS-DEVELOPMENT,Business Development,"Sales Representative Business Development, Business Broker",13,222,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3891068947,3891068947,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,12,392,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3888483868,3888483868,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,16,520,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3887715249,3887715249,BUSINESS-DEVELOPMENT,Business Development,IT Business Development Representative (MSP),19,275,No,Not Data Science,Not enough evidence: advanced data skill score = 1,Mid / Not Specified,No,0.0
JOB_3904409104,3904409104,BUSINESS-DEVELOPMENT,Business Development,New Business Development Manager,15,479,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3906095548,3906095548,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,21,481,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3895539234,3895539234,BUSINESS-DEVELOPMENT,Business Development,Senior Business Development Manager – Contracted Solutions Strategy,19,761,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3904942719,3904942719,BUSINESS-DEVELOPMENT,Business Development,Sale & Business Development Manager,18,380,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905859107,3905859107,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager (Remote),17,277,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3889130753,3889130753,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,17,485,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3885333032,3885333032,BUSINESS-DEVELOPMENT,Business Development,Business Development Associate,14,437,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3891069909,3891069909,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,16,518,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3895543911,3895543911,BUSINESS-DEVELOPMENT,Business Development,"Manager/Senior Manager, Strategic Partnerships & Business Development",23,1174,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3887489419,3887489419,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,17,486,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3899516898,3899516898,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,23,361,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3899526408,3899526408,BUSINESS-DEVELOPMENT,Business Development,Cardiology Business Development Representative,18,1018,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3906071645,3906071645,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,19,337,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3894606769,3894606769,BUSINESS-DEVELOPMENT,Business Development,Community Outreach Business Development Manager,18,890,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3895543404,3895543404,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager - Utility Billing Software - Remote,18,435,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905867420,3905867420,BUSINESS-DEVELOPMENT,Business Development,Director Of Business Development,22,273,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3886824680,3886824680,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager,20,609,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901351059,3901351059,BUSINESS-DEVELOPMENT,Business Development,Business Development Specialist,7,73,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904086122,3904086122,BUSINESS-DEVELOPMENT,Business Development,"Sr. Business Development Manager, Amazon Air",21,718,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3901979294,3901979294,BUSINESS-DEVELOPMENT,Business Development,Business Development Center Representative,5,38,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3905857275,3905857275,BUSINESS-DEVELOPMENT,Business Development,Business Development Manager - Dallas/Fort Worth,30,568,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3902917331,3902917331,BUSINESS-DEVELOPMENT,Business Development,Business Development Center Representative,8,142,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3884429683,3884429683,BUSINESS-DEVELOPMENT,Business Development,New Business Development Representative,20,376,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3904704593,3904704593,BUSINESS-DEVELOPMENT,Business Development,Enterprise Business Development Representative,13,323,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3906251327,3906251327,BUSINESS-DEVELOPMENT,Business Development,Coordinator - Business Development (NY),19,597,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3900938989,3900938989,BUSINESS-DEVELOPMENT,Business Development,Vice President of Business Development,24,534,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3905866771,3905866771,BUSINESS-DEVELOPMENT,Business Development,Business Development Representative,8,272,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3903476020,3903476020,BUSINESS-DEVELOPMENT,Business Development,Engineering Business Development Specialist Intern,13,332,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Internship,Yes,0.0
JOB_3884448230,3884448230,BUSINESS-DEVELOPMENT,Business Development,Business Development (Sales) Manager,14,262,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3887576060,3887576060,BUSINESS-DEVELOPMENT,Business Development,Sr VP of Business Development - Solar,18,433,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Senior / Management,No,0.0
JOB_3898175049,3898175049,BUSINESS-DEVELOPMENT,Business Development,Business Development Associate,15,295,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Entry / Junior,No,0.0
JOB_3884938234,3884938234,BUSINESS-DEVELOPMENT,Business Development,Business Development Executive,21,559,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
JOB_3902355636,3902355636,BUSINESS-DEVELOPMENT,Business Development,Business Development - Refined Sugars/Liquid Sugar/Beverage ONLY,12,93,No,Not Data Science,Not enough evidence: advanced data skill score = 0,Mid / Not Specified,No,0.0
